SKU,LOCATION,ON_HAND,AS_IS,MIN_STOCK,UNIT_COST
ES4-TT-TXL,Warehouse,1,1,0,971.00
LE2-EFT-CK,West LA,0,0,0,1587.00
LE2-EFT-CK,Warehouse,0,0,0,1587.00
LE2-EFT-K,Warehouse,0,0,0,1587.00
LE2-EFT-Q,Warehouse,1,1,0,1335.00
LE2-EPT-CK,Warehouse,0,0,0,1587.00
LE2-EPT-F,Warehouse,0,0,0,1314.00
LE2-EPT-K,Warehouse,0,0,0,1587.00
LE2-EPT-Q,La Brea,0,0,0,1335.00
LE2-EPT-Q,Warehouse,0,0,0,1335.00
LE2-EPT-SCK,Warehouse,0,0,0,1293.00
LE2-EPT-TXL,Warehouse,0,0,0,1293.00
LE2-TT-CK,Warehouse,0,0,0,1458.00
LE2-TT-F,Warehouse,0,0,0,1185.00
LE2-TT-K,Warehouse,0,0,0,1458.00
LE2-TT-LX-CK,Koreatown,0,0,0,1458.00
LE2-TT-LX-CK,Warehouse,0,0,0,1458.00
LE2-TT-LX-F,Warehouse,0,0,0,1185.00
LE2-TT-LX-K,Warehouse,0,0,0,1458.00
LE2-TT-LX-Q,Koreatown,0,0,0,1206.00
LE2-TT-LX-Q,West LA,0,0,0,1206.00
LE2-TT-LX-Q,La Brea,0,0,0,1206.00
LE2-TT-LX-Q,Studio City,0,0,0,1206.00
LE2-TT-LX-Q,Warehouse,1,1,0,1206.00
LE2-TT-LX-SCK,Warehouse,0,0,0,1164.00
LE2-TT-LX-TXL,Warehouse,0,0,0,1164.00
LE2-TT-Q,Koreatown,0,0,0,1206.00
LE2-TT-Q,West LA,0,0,0,1206.00
LE2-TT-Q,La Brea,0,0,0,1206.00
LE2-TT-Q,Studio City,0,0,0,1206.00
LE2-TT-Q,Warehouse,1,1,0,1206.00
LE2-TT-SCK,Warehouse,0,0,0,1164.00
LE2-TT-TXL,Warehouse,0,0,0,1164.00
LE2-UPEPT-Q,La Brea,0,0,0,1329.00
LE2-UPEPT-Q,Warehouse,0,0,0,1329.00
RE2-EPT-CK,West LA,0,0,0,2490.00
RE2-EPT-CK,Warehouse,0,0,0,2490.00
RE2-EPT-F,Warehouse,0,0,0,2230.00
RE2-EPT-K,Koreatown,0,0,0,2490.00
RE2-EPT-K,Warehouse,0,0,0,2490.00
RE2-EPT-Q,Koreatown,0,0,0,2250.00
RE2-EPT-Q,West LA,0,0,0,2250.00
RE2-EPT-Q,La Brea,0,0,0,2250.00
RE2-EPT-Q,Studio City,0,0,0,2250.00
RE2-EPT-Q,Warehouse,0,0,0,2250.00
RE2-EPT-SCK,Warehouse,0,0,0,2210.00
RE2-EPT-TXL,Warehouse,0,0,0,2210.00
RE2-TT-CK,Warehouse,0,0,0,2090.00
RE2-TT-F,Warehouse,0,0,0,1830.00
RE2-TT-K,Warehouse,0,0,0,2090.00
RE2-TT-Q,Koreatown,0,0,0,1850.00
RE2-TT-Q,West LA,0,0,0,1850.00
RE2-TT-Q,Studio City,0,0,0,1850.00
RE2-TT-Q,Warehouse,0,0,0,1850.00
RE2-TT-SCK,Warehouse,0,0,0,1810.00
RE2-TT-TXL,Warehouse,0,0,0,1810.00
S&FBOX-LP-F,Warehouse,0,0,0,150.00
S&FBOX-LP-Q,Warehouse,0,0,0,150.00
S&FBOX-LP-SCK,Warehouse,0,0,0,130.00
S&FBOX-LP-SPLQ,Warehouse,0,0,0,100.00
S&FBOX-LP-TXL,Warehouse,0,0,0,130.00
S&FBOX-STD-F,Warehouse,0,0,0,150.00
S&FBOX-STD-Q,Koreatown,0,0,0,150.00
S&FBOX-STD-Q,West LA,2,2,0,150.00
S&FBOX-STD-Q,La Brea,0,0,0,150.00
S&FBOX-STD-Q,Studio City,3,3,0,150.00
S&FBOX-STD-Q,Warehouse,3,3,0,150.00
S&FBOX-STD-SCK,West LA,2,2,0,130.00
S&FBOX-STD-SCK,Warehouse,0,0,0,130.00
S&FBOX-STD-SPLQ,Warehouse,2,0,0,100.00
S&FBOX-STD-TXL,Koreatown,0,0,0,130.00
S&FBOX-STD-TXL,Studio City,0,0,0,130.00
S&FBOX-STD-TXL,Warehouse,0,0,0,130.00
851243003569,Warehouse,0,0,0,80.00
AA-BATTERIES,Koreatown,1,0,0,10.00
AA-BATTERIES,West LA,2,0,0,10.00
AA-BATTERIES,La Brea,6,0,0,10.00
AA-BATTERIES,Warehouse,0,0,0,10.00
AAA-BATTERIES,Koreatown,1,0,0,10.00
AAA-BATTERIES,West LA,2,0,0,10.00
AAA-BATTERIES,La Brea,7,0,0,10.00
AAA-BATTERIES,Studio City,3,0,0,10.00
AAA-BATTERIES,Warehouse,0,0,0,10.00
AFRAME-MATTRESSSIGN,Studio City,1,0,0,0.00
AFRAME-MATTRESSSIGN,Warehouse,0,0,0,0.00
AIRFRESHENER,Koreatown,2,0,0,4.00
AIRFRESHENER,West LA,1,0,0,4.00
AIRFRESHENER,La Brea,3,0,0,4.00
AIRFRESHENER,Studio City,0,0,0,4.00
AIRFRESHENER,Warehouse,1,0,0,4.00
AIRWICKREFILLS,Koreatown,3,0,0,1.00
AIRWICKREFILLS,West LA,5,0,0,1.00
AIRWICKREFILLS,Warehouse,0,0,0,1.00
ALLPURPOSECLEANER,Koreatown,0,0,0,4.00
ALLPURPOSECLEANER,West LA,0,0,0,4.00
ALLPURPOSECLEANER,La Brea,2,0,0,4.00
ALLPURPOSECLEANER,Warehouse,3,0,0,4.00
BALLOONSBLUE,West LA,0,0,0,20.00
BALLOONSBLUE,La Brea,1,0,0,20.00
BALLOONSBLUE,Warehouse,0,0,0,20.00
BALLOONSRED,Koreatown,1,0,0,20.00
BALLOONSRED,West LA,1,0,0,20.00
BALLOONSRED,La Brea,0,0,0,20.00
BALLOONSRED,Warehouse,0,0,0,20.00
BALLOONSWHITE,West LA,0,0,0,20.00
BALLOONSWHITE,La Brea,1,0,0,20.00
BALLOONSWHITE,Warehouse,0,0,0,20.00
BLACKTONER,Koreatown,0,0,0,65.00
BLACKTONER,West LA,3,0,0,65.00
BLACKTONER,La Brea,3,1,0,65.00
BLACKTONER,Studio City,0,0,0,65.00
BLACKTONER,Warehouse,0,0,0,65.00
BUSINESS-CARDS,West LA,1,0,0,0.00
BUSINESS-CARDS,La Brea,2,0,0,0.00
BUSINESS-CARDS,Studio City,1,0,0,0.00
BUSINESS-CARDS,Warehouse,1,0,0,0.00
CABINET-5,La Brea,1,0,0,0.00
CABINET-5,Warehouse,0,0,0,0.00
CREDITCARDPAPER,Koreatown,9,0,0,1.00
CREDITCARDPAPER,West LA,0,0,0,1.00
CREDITCARDPAPER,La Brea,8,0,0,1.00
CREDITCARDPAPER,Warehouse,26,0,0,1.00
CUSTOMERCHAIR,Koreatown,1,0,0,5.00
CUSTOMERCHAIR,West LA,5,1,0,5.00
CUSTOMERCHAIR,La Brea,2,0,0,5.00
CUSTOMERCHAIR,Studio City,0,0,0,5.00
CUSTOMERCHAIR,Warehouse,1,1,0,5.00
CYANTONER,West LA,2,0,0,75.00
CYANTONER,La Brea,6,0,0,75.00
CYANTONER,Studio City,0,0,0,75.00
CYANTONER,Warehouse,2,0,0,75.00
DESK,Warehouse,1,0,0,0.00
DESKTOP-COMPUTER,Koreatown,1,0,0,0.00
DESKTOP-COMPUTER,La Brea,1,0,0,0.00
DESKTOP-COMPUTER,Warehouse,0,0,0,0.00
EKB,West LA,2,0,0,0.00
EKB,Warehouse,45,0,0,0.00
EMPLOYEECHAIR,West LA,1,1,0,10.00
EMPLOYEECHAIR,Warehouse,0,0,0,10.00
ENVELOPES,La Brea,0,0,0,12.00
ENVELOPES,Warehouse,99,0,0,12.00
EXTENSIONCORD,Warehouse,1,0,0,0.00
FACIALTISSUE,Koreatown,0,0,0,2.00
FACIALTISSUE,West LA,1,0,0,2.00
FACIALTISSUE,La Brea,1,0,0,2.00
FACIALTISSUE,Warehouse,0,0,0,2.00
FRIDGE,La Brea,1,0,0,0.00
FRIDGE,Warehouse,1,0,0,0.00
GLASSCLEANER,La Brea,1,0,0,
GLASSCLEANER,Studio City,1,0,0,
GLASSCLEANER,Warehouse,19,0,0,
GRID,Warehouse,0,0,0,0.00
HANDSOAP,Koreatown,2,0,0,3.00
HANDSOAP,West LA,2,0,0,3.00
HANDSOAP,La Brea,0,0,0,3.00
HANDSOAP,Studio City,0,0,0,3.00
HANDSOAP,Warehouse,3,0,0,3.00
HAWK-T-F,Warehouse,0,0,0,170.00
HELIUMTANK,Koreatown,1,0,0,0.00
HELIUMTANK,West LA,1,0,0,0.00
HELIUMTANK,La Brea,1,0,0,0.00
HELIUMTANK,Studio City,2,1,0,0.00
HELIUMTANK,Warehouse,6,0,0,0.00
HIGHLIGHTER,La Brea,4,0,0,0.00
HIGHLIGHTER,Warehouse,3,0,0,0.00
INSPECTION,Warehouse,0,0,0,0.00
IRW-MATTRESSSALEKIT,Warehouse,0,0,0,72.95
LAMATTFOLDER,West LA,1,0,0,0.00
LAMATTFOLDER,La Brea,98,0,0,0.00
LAMATTFOLDER,Warehouse,0,0,0,0.00
LINTREMOVER,Koreatown,0,0,0,5.00
LINTREMOVER,La Brea,1,0,0,5.00
LINTREMOVER,Warehouse,3,0,0,5.00
MAGENTATONER,Koreatown,0,0,0,75.00
MAGENTATONER,West LA,2,0,0,75.00
MAGENTATONER,La Brea,7,0,0,75.00
MAGENTATONER,Studio City,0,0,0,75.00
MAGENTATONER,Warehouse,1,0,0,75.00
MICROWAVE,Warehouse,1,0,0,0.00
OPENSIGN,Studio City,1,0,0,0.00
OPENSIGN,Warehouse,0,0,0,0.00
PACKAGETAPE,West LA,1,0,0,1.00
PACKAGETAPE,La Brea,1,0,0,1.00
PACKAGETAPE,Warehouse,6,0,0,1.00
PAPER-SHREDDER,Warehouse,0,0,0,0.00
PAPERTOWELS,Koreatown,7,0,0,12.00
PAPERTOWELS,West LA,1,0,0,12.00
PAPERTOWELS,La Brea,10,0,0,12.00
PAPERTOWELS,Studio City,10,0,0,12.00
PAPERTOWELS,Warehouse,0,0,0,12.00
PENSPACK,Koreatown,0,0,0,20.00
PENSPACK,La Brea,2,0,0,20.00
PENSPACK,Warehouse,2,0,0,20.00
PERMANENTMARKER,La Brea,3,0,0,2.00
PERMANENTMARKER,Warehouse,9,0,0,2.00
PERMANENTPEN,West LA,1,0,0,1.00
PERMANENTPEN,Warehouse,23,0,0,1.00
PHONEINBOX,Warehouse,1,0,0,30.00
POST-ITS,Koreatown,0,0,0,4.50
POST-ITS,West LA,0,0,0,4.50
POST-ITS,La Brea,2,0,0,4.50
POST-ITS,Warehouse,0,0,0,4.50
PRINTER,Studio City,1,0,0,0.00
PRINTER,Warehouse,1,0,0,0.00
PRINTPAPER,Koreatown,17,0,0,4.00
PRINTPAPER,West LA,8,4,0,4.00
PRINTPAPER,La Brea,23,0,0,4.00
PRINTPAPER,Studio City,1,0,0,4.00
PRINTPAPER,Warehouse,0,0,0,4.00
QB,West LA,1,1,0,
QB,Warehouse,0,0,0,
RUBBERBANDS,Warehouse,5,0,0,1.00
SCOTCHTAPE,Koreatown,0,0,0,1.00
SCOTCHTAPE,La Brea,0,0,0,1.00
SCOTCHTAPE,Warehouse,21,0,0,1.00
STAINREMOVER,Koreatown,0,0,0,4.00
STAINREMOVER,La Brea,1,0,0,4.00
STAINREMOVER,Warehouse,4,0,0,4.00
STAMPS,Warehouse,0,0,0,20.00
STAPLER,Warehouse,0,0,0,1.00
STAPLES,La Brea,0,0,0,4.85
STAPLES,Warehouse,9,0,0,4.85
TAPEMEASURE,West LA,1,0,0,10.00
TAPEMEASURE,Warehouse,0,0,0,10.00
TOILETPAPER,Koreatown,3,0,0,4.00
TOILETPAPER,West LA,2,1,0,4.00
TOILETPAPER,La Brea,6,0,0,4.00
TOILETPAPER,Studio City,2,0,0,4.00
TOILETPAPER,Warehouse,0,0,0,4.00
TRASHBAG10GAL,West LA,2,0,0,3.00
TRASHBAG10GAL,Warehouse,0,0,0,3.00
TRASHBAG13GAL,Koreatown,1,0,0,5.00
TRASHBAG13GAL,West LA,0,0,0,5.00
TRASHBAG13GAL,La Brea,2,0,0,5.00
TRASHBAG13GAL,Warehouse,16,0,0,5.00
TRASHBAG30GAL,La Brea,1,0,0,5.00
TRASHBAG30GAL,Warehouse,0,0,0,5.00
WATERCOOLER,Koreatown,1,0,0,119.00
WATERCOOLER,Warehouse,0,0,0,119.00
WHITEOUT,West LA,1,0,0,1.00
WHITEOUT,La Brea,0,0,0,1.00
WHITEOUT,Warehouse,8,0,0,1.00
XFB,Warehouse,6,0,0,5.00
YELLOWTONER,Koreatown,1,0,0,75.00
YELLOWTONER,West LA,1,0,0,75.00
YELLOWTONER,La Brea,6,0,0,75.00
YELLOWTONER,Studio City,1,0,0,75.00
YELLOWTONER,Warehouse,0,0,0,75.00
iPhone,Koreatown,1,0,0,0.00
iPhone,Warehouse,0,0,0,0.00
10203261,Warehouse,0,0,0,3330.00
10203261-PROMO,Warehouse,1,1,0,3240.00
10238232-PROMO,Warehouse,0,0,0,2291.00
10238251,La Brea,0,0,0,2601.00
10238251,Warehouse,1,1,0,2601.00
10238251-PROMO,Warehouse,0,0,0,2511.00
10238261,Warehouse,0,0,0,2931.00
10238261-PROMO,Warehouse,0,0,0,2841.00
10238262-PROMO,Warehouse,0,0,0,2841.00
10241231-PROMO,Warehouse,0,0,0,1719.00
10241251,Warehouse,0,0,0,2009.00
10241261,Warehouse,0,0,0,2349.00
10241262-PROMO,Warehouse,0,0,0,2259.00
10242262,Warehouse,0,0,0,2349.00
10242262-PROMO,Warehouse,0,0,0,2259.00
10243251,Warehouse,0,0,0,2601.00
10243261-PROMO,Warehouse,0,0,0,2841.00
10243262,Warehouse,0,0,0,2931.00
10243262-PROMO,Warehouse,0,0,0,2841.00
10244251,Warehouse,0,0,0,2601.00
10244251-PROMO,Koreatown,0,0,0,2511.00
10244251-PROMO,West LA,0,0,0,2511.00
10244251-PROMO,La Brea,0,0,0,2511.00
10244251-PROMO,Warehouse,1,1,0,2511.00
10244261,Warehouse,0,0,0,2931.00
10244261-PROMO,Warehouse,0,0,0,2841.00
10244262,Warehouse,0,0,0,2931.00
10244262-PROMO,Warehouse,0,0,0,2841.00
10728231,Warehouse,0,0,0,1929.00
10728231-PROMO,Warehouse,0,0,0,1839.00
10728232,Warehouse,0,0,0,1929.00
10728232-PROMO,Warehouse,0,0,0,1839.00
10728251,West LA,1,1,0,2154.00
10728251,Warehouse,0,0,0,2154.00
10728251-PROMO,Warehouse,0,0,0,2064.00
10728261,Warehouse,0,0,0,2469.00
10728261-PROMO,Warehouse,0,0,0,2379.00
10728262,Warehouse,0,0,0,2469.00
10728262-PROMO,Warehouse,0,0,0,2379.00
10745130,Warehouse,0,0,0,804.00
10745130-PROMO,Warehouse,0,0,0,774.00
10745131,Studio City,1,1,0,804.00
10745131,Warehouse,0,0,0,804.00
10745131-PROMO,Warehouse,0,0,0,774.00
10745132,Warehouse,0,0,0,804.00
10745132-PROMO,Warehouse,0,0,0,774.00
10745140,Warehouse,0,0,0,964.00
10745140-PROMO,Warehouse,0,0,0,934.00
10745151,Koreatown,1,1,0,1034.00
10745151,West LA,1,1,0,1034.00
10745151,La Brea,1,1,0,1034.00
10745151,Warehouse,0,0,0,1034.00
10745151-PROMO,Warehouse,4,0,0,1004.00
10745161,Warehouse,0,0,0,1355.00
10745161-PROMO,Warehouse,0,0,0,1325.00
10745162,Warehouse,0,0,0,1355.00
10745162-PROMO,Warehouse,0,0,0,1325.00
10746130,Warehouse,0,0,0,944.00
10746130-PROMO,Warehouse,0,0,0,914.00
10746131,Studio City,1,1,0,944.00
10746131,Warehouse,0,0,0,944.00
10746131-PROMO,Warehouse,0,0,0,914.00
10746132-PROMO,Warehouse,0,0,0,914.00
10746140,Warehouse,0,0,0,1104.00
10746140-PROMO,Warehouse,0,0,0,1074.00
10746151,Koreatown,0,0,0,1174.00
10746151,West LA,1,1,0,1174.00
10746151,La Brea,0,0,0,1174.00
10746151,Warehouse,1,0,0,1174.00
10746151-PROMO,Warehouse,0,0,0,1144.00
10746161,Warehouse,0,0,0,1495.00
10746161-PROMO,Warehouse,1,1,0,1465.00
10746162,Warehouse,0,0,0,1495.00
10746162-PROMO,Warehouse,0,0,0,1465.00
10747130,Warehouse,0,0,0,1340.00
10747130-PROMO,Warehouse,0,0,0,1280.00
10747131,Warehouse,0,0,0,1340.00
10747131-PROMO,Warehouse,0,0,0,1280.00
10747140,Warehouse,0,0,0,1497.00
10747140-PROMO,Warehouse,0,0,0,1437.00
10747151,Koreatown,0,0,0,1565.00
10747151,West LA,1,1,0,1565.00
10747151,La Brea,1,1,0,1565.00
10747151,Studio City,0,0,0,1565.00
10747151,Warehouse,2,0,0,1565.00
10747151-PROMO,Warehouse,1,0,0,1505.00
10747161,Warehouse,0,0,0,1880.00
10747161-PROMO,Warehouse,2,0,0,1820.00
10747162,Warehouse,0,0,0,1880.00
10747162-PROMO,Warehouse,0,0,0,1820.00
10748131,Warehouse,0,0,0,1340.00
10748131-PROMO,Warehouse,0,0,0,1280.00
10748132,Warehouse,0,0,0,1340.00
10748151,Koreatown,0,0,0,1565.00
10748151,West LA,1,1,0,1565.00
10748151,Warehouse,1,0,0,1565.00
10748151-PROMO,Warehouse,1,0,0,1505.00
10748161,Warehouse,0,0,0,1880.00
10748161-PROMO,Warehouse,0,0,0,1820.00
10748162,Warehouse,0,0,0,1880.00
10748162-PROMO,Warehouse,0,0,0,1820.00
10749130-PROMO,Warehouse,0,0,0,1280.00
10749131,Warehouse,0,0,0,1340.00
10749151,Warehouse,0,0,0,1565.00
10749162-PROMO,Warehouse,0,0,0,1820.00
10752130,Warehouse,0,0,0,1340.00
10752131,Warehouse,0,0,0,1340.00
10752131-PROMO,Warehouse,1,0,0,1280.00
10752132,Warehouse,0,0,0,1340.00
10752132-PROMO,Warehouse,0,0,0,1280.00
10752140,Warehouse,0,0,0,1497.00
10752140-PROMO,Warehouse,0,0,0,1437.00
10752151,Koreatown,0,0,0,1565.00
10752151,West LA,1,1,0,1565.00
10752151,La Brea,0,0,0,1565.00
10752151,Studio City,1,1,0,1565.00
10752151,Warehouse,0,0,0,1565.00
10752151-PROMO,Koreatown,0,0,0,1505.00
10752151-PROMO,Warehouse,1,0,0,1505.00
10752161,Warehouse,0,0,0,1880.00
10752161-PROMO,Warehouse,1,0,0,1820.00
10752162,Warehouse,0,0,0,1880.00
10752162-PROMO,Warehouse,0,0,0,1820.00
10753151,Warehouse,0,0,0,1971.00
10753151-PROMO,Warehouse,0,0,0,2064.00
10753161,Warehouse,0,0,0,2469.00
10753161-PROMO,Warehouse,0,0,0,2379.00
10753162-PROMO,Warehouse,0,0,0,2379.00
10754151,Warehouse,1,0,0,2154.00
10754151-PROMO,West LA,0,0,0,2064.00
10754151-PROMO,Warehouse,1,1,0,2064.00
10754161,Warehouse,0,0,0,2286.00
10754161-PROMO,Warehouse,0,0,0,2379.00
10754162-PROMO,Warehouse,0,0,0,2379.00
15374250,Koreatown,1,1,0,70.00
15374250,West LA,1,1,0,70.00
15374250,La Brea,2,1,0,70.00
15374250,Studio City,0,0,0,70.00
15374250,Warehouse,2,0,0,70.00
15374270,West LA,0,0,0,84.00
15374270,Warehouse,1,1,0,84.00
15376250,Koreatown,0,0,0,70.00
15376250,West LA,4,3,0,70.00
15376250,La Brea,2,0,0,70.00
15376250,Studio City,0,0,0,70.00
15376250,Warehouse,4,0,0,70.00
15376270,La Brea,0,0,0,84.00
15376270,Studio City,0,0,0,84.00
15376270,Warehouse,0,0,0,84.00
15381225,Studio City,0,0,0,104.00
15381225,Warehouse,4,0,0,104.00
15381250,Koreatown,0,0,0,87.00
15381250,West LA,2,1,0,87.00
15381250,La Brea,3,1,0,87.00
15381250,Studio City,0,0,0,87.00
15381250,Warehouse,9,0,0,87.00
15382225,Warehouse,4,0,0,104.00
15382250,Koreatown,0,0,0,87.00
15382250,West LA,2,1,0,87.00
15382250,La Brea,1,0,0,87.00
15382250,Studio City,0,0,0,87.00
15382250,Warehouse,6,0,0,87.00
25552131,Warehouse,0,0,0,825.00
25552131-PROMO,Warehouse,0,0,0,795.00
25552132,Warehouse,0,0,0,825.00
25552132-PROMO,Warehouse,0,0,0,795.00
25552140,Warehouse,0,0,0,875.00
25552140-PROMO,Warehouse,0,0,0,845.00
25552151,Koreatown,1,1,0,875.00
25552151,West LA,1,1,0,875.00
25552151,La Brea,0,0,0,875.00
25552151,Studio City,1,1,0,875.00
25552151,Warehouse,1,0,0,875.00
25552151-PROMO,Warehouse,1,0,0,845.00
25552161,Warehouse,1,0,0,1225.00
25552161-PROMO,Warehouse,1,0,0,1195.00
25552162,Warehouse,0,0,0,1225.00
25552162-PROMO,Warehouse,0,0,0,1195.00
25553131,Warehouse,0,0,0,1075.00
25553131-PROMO,Warehouse,0,0,0,1015.00
25553132,Warehouse,0,0,0,1075.00
25553132-PROMO,Warehouse,0,0,0,1015.00
25553151,Warehouse,0,0,0,1125.00
25553161,Warehouse,0,0,0,1475.00
25553161-PROMO,Warehouse,0,0,0,1415.00
25553162,Warehouse,0,0,0,1475.00
25553162-PROMO,Warehouse,0,0,0,1415.00
25554131,Warehouse,2,2,0,1330.00
25554131-PROMO,Warehouse,2,2,0,1270.00
25554132,Warehouse,0,0,0,1330.00
25554132-PROMO,Warehouse,0,0,0,1270.00
25554151,Warehouse,0,0,0,1380.00
25554151-PROMO,West LA,1,1,0,1320.00
25554151-PROMO,La Brea,0,0,0,1320.00
25554151-PROMO,Warehouse,1,0,0,1320.00
25554161,Warehouse,0,0,0,1725.00
25554161-PROMO,Warehouse,0,0,0,1665.00
25554162,Warehouse,0,0,0,1725.00
25554162-PROMO,Warehouse,0,0,0,1665.00
25556131-PROMO,Warehouse,0,0,0,1690.00
40100531,Warehouse,0,0,0,68.00
42557299,Koreatown,0,0,0,41.00
42557299,West LA,0,0,0,41.00
42557299,Warehouse,0,0,0,41.00
45188196,La Brea,0,0,0,34.00
45188196,Warehouse,2,0,0,34.00
455721,Warehouse,0,0,0,150.00
455722,Warehouse,1,0,0,41.00
507691,Koreatown,1,0,0,32.00
507691,West LA,1,0,0,32.00
507691,La Brea,1,1,0,32.00
507691,Studio City,1,0,0,32.00
507691,Warehouse,0,0,0,32.00
ADAPT-M-HYB-CK,Warehouse,0,0,0,1495.00
ADAPT-MED-CK,Warehouse,0,0,0,1355.00
ADAPT-MED-F,Warehouse,0,0,0,964.00
ADAPT-MED-K,Warehouse,0,0,0,1355.00
ADAPT-MED-Q,Koreatown,0,0,0,1034.00
ADAPT-MED-Q,West LA,0,0,0,1034.00
ADAPT-MED-Q,La Brea,0,0,0,1034.00
ADAPT-MED-Q,Studio City,0,0,0,1034.00
ADAPT-MED-Q,Warehouse,0,0,0,1034.00
ADAPT-MED-SCK,Warehouse,0,0,0,804.00
ADAPT-MED-T,Warehouse,0,0,0,804.00
ADAPT-MED-TXL,Koreatown,1,1,0,804.00
ADAPT-MED-TXL,Studio City,0,0,0,804.00
ADAPT-MED-TXL,Warehouse,0,0,0,804.00
ADAPT-MEDHYB-F,Warehouse,1,1,0,1104.00
ADAPT-MEDHYB-K,Warehouse,0,0,0,1495.00
ADAPT-MEDHYB-Q,West LA,0,0,0,1174.00
ADAPT-MEDHYB-Q,Warehouse,0,0,0,1174.00
ADAPT-MEDHYB-SCK,Warehouse,0,0,0,944.00
ADAPT-MEDHYB-T,Warehouse,0,0,0,944.00
ADAPT-MEDHYB-TXL,Studio City,0,0,0,944.00
ADAPT-MEDHYB-TXL,Warehouse,0,0,0,944.00
ADAPTMED-COVER-Q,Warehouse,0,0,0,205.00
LUXADAPT-F-CK,Warehouse,0,0,0,2240.00
LUXADAPT-F-K,Warehouse,0,0,0,2240.00
LUXADAPT-F-Q,Koreatown,0,0,0,1925.00
LUXADAPT-F-Q,West LA,0,0,0,1925.00
LUXADAPT-F-Q,La Brea,0,0,0,1925.00
LUXADAPT-F-Q,Studio City,0,0,0,1925.00
LUXADAPT-F-Q,Warehouse,0,0,0,1925.00
LUXADAPT-F-SCK,Warehouse,0,0,0,1700.00
LUXADAPT-F-TXL,Warehouse,0,0,0,1700.00
LUXADAPT-S-CK,Warehouse,0,0,0,2240.00
LUXADAPT-S-K,Warehouse,0,0,0,2240.00
LUXADAPT-S-Q,Koreatown,0,0,0,1925.00
LUXADAPT-S-Q,West LA,0,0,0,1925.00
LUXADAPT-S-Q,La Brea,0,0,0,1925.00
LUXADAPT-S-Q,Studio City,0,0,0,1925.00
LUXADAPT-S-Q,Warehouse,0,0,0,1925.00
LUXADAPT-S-SCK,Warehouse,0,0,0,1700.00
LUXADAPT-S-TXL,Warehouse,0,0,0,1700.00
PROADAPT-F-CK,Warehouse,0,0,0,1880.00
PROADAPT-F-F,Warehouse,0,0,0,1497.00
PROADAPT-F-K,Warehouse,0,0,0,1880.00
PROADAPT-F-Q,Koreatown,0,0,0,1565.00
PROADAPT-F-Q,West LA,0,0,0,1565.00
PROADAPT-F-Q,La Brea,0,0,0,1565.00
PROADAPT-F-Q,Studio City,0,0,0,1565.00
PROADAPT-F-Q,Warehouse,0,0,0,1565.00
PROADAPT-F-SCK,Warehouse,0,0,0,1340.00
PROADAPT-F-T,Warehouse,0,0,0,1340.00
PROADAPT-F-TXL,Warehouse,0,0,0,1340.00
PROADAPT-HM-CK,Warehouse,0,0,0,1880.00
PROADAPT-M-CK,Warehouse,0,0,0,1880.00
PROADAPT-M-F,Warehouse,0,0,0,1497.00
PROADAPT-M-HYB-F,Warehouse,0,0,0,1497.00
PROADAPT-M-HYB-K,Warehouse,0,0,0,1880.00
PROADAPT-M-HYB-Q,West LA,0,0,0,1565.00
PROADAPT-M-HYB-Q,Warehouse,0,0,0,1565.00
PROADAPT-M-HYB-T,Warehouse,0,0,0,1340.00
PROADAPT-M-HYB-TXL,Warehouse,0,0,0,1340.00
PROADAPT-M-K,Koreatown,0,0,0,1880.00
PROADAPT-M-K,Warehouse,0,0,0,1880.00
PROADAPT-M-Q,Koreatown,0,0,0,1565.00
PROADAPT-M-Q,West LA,0,0,0,1565.00
PROADAPT-M-Q,La Brea,0,0,0,1565.00
PROADAPT-M-Q,Studio City,1,1,0,1565.00
PROADAPT-M-Q,Warehouse,0,0,0,1565.00
PROADAPT-M-SCK,Warehouse,0,0,0,1340.00
PROADAPT-M-T,Warehouse,0,0,0,1340.00
PROADAPT-M-TXL,Warehouse,0,0,0,1340.00
PROADAPT-S-CK,Warehouse,0,0,0,1880.00
PROADAPT-S-F,Warehouse,0,0,0,1497.00
PROADAPT-S-K,Warehouse,0,0,0,1880.00
PROADAPT-S-Q,Koreatown,0,0,0,1565.00
PROADAPT-S-Q,West LA,0,0,0,1565.00
PROADAPT-S-Q,La Brea,0,0,0,1565.00
PROADAPT-S-Q,Studio City,0,0,0,1565.00
PROADAPT-S-Q,Warehouse,1,1,0,1565.00
PROADAPT-S-SCK,Warehouse,0,0,0,1340.00
PROADAPT-S-T,Warehouse,0,0,0,1340.00
PROADAPT-S-TXL,Warehouse,0,0,0,1340.00
TEMP-ERG-ST-CK-1PC,Warehouse,0,0,0,1350.00
TEMP-ERG-ST-Q,Warehouse,0,0,0,1000.00
TEMP-ERG-ST-TXL,Warehouse,0,0,0,675.00
TEMP-EXT-ST-Q,La Brea,0,0,0,1305.00
TEMP-EXT-ST-Q,Warehouse,0,0,0,1305.00
TEMP-EXT-ST-SCK,Warehouse,0,0,0,1200.00
TEMP-NECK-STD,Koreatown,0,0,0,76.50
TEMP-NECK-STD,West LA,1,0,0,76.50
TEMP-NECK-STD,La Brea,3,1,0,76.50
TEMP-NECK-STD,Studio City,0,0,0,76.50
TEMP-NECK-STD,Warehouse,2,0,0,76.50
TEMP-SY,West LA,2,1,0,63.50
